Year,Country,atc_level,Name,ddd,Percent
2023,Denmark,J01A,Tetracyclines,1.797,0.1110985876411116
2023,Denmark,J01B,Amphenicols,0.0,0.0
2023,Denmark,J01C,"Beta-lactam antibacterials, penicillins",10.844,0.6704455945427732
2023,Denmark,J01D,Other beta-lactam antibacterials,0.213,0.0131329913374958
2023,Denmark,J01E,Sulfonamides and trimethoprim,0.648,0.0400098280730225
2023,Denmark,J01F,"Macrolides, lincosamides and streptogramins",1.479,0.0914012027642259
2023,Denmark,J01G,Aminoglycoside antibacterials,0.05,0.0030863586890527
2023,Denmark,J01M,Quinolone antibacterials,0.425,0.026273216473077
2023,Denmark,J01R,Combinations of antibacterials,0.0,0.0
2023,Denmark,J01X,Other antibacterials,0.721,0.0445522204792409
2024,Denmark,J01A,Tetracyclines,1.887,0.1176115490112743
2024,Denmark,J01B,Amphenicols,0.0,0.0
2024,Denmark,J01C,"Beta-lactam antibacterials, penicillins",10.256,0.6392783501170243
2024,Denmark,J01D,Other beta-lactam antibacterials,0.207,0.0128553477436238
2024,Denmark,J01E,Sulfonamides and trimethoprim,0.588,0.0366500681151096
2024,Denmark,J01F,"Macrolides, lincosamides and streptogramins",1.784,0.1112005501571441
2024,Denmark,J01G,Aminoglycoside antibacterials,0.055,0.0034092463253559
2024,Denmark,J01M,Quinolone antibacterials,0.401,0.0249924541648957
2024,Denmark,J01R,Combinations of antibacterials,0.0,0.0
2024,Denmark,J01X,Other antibacterials,0.867,0.0540024343655719
2001,Estonia,J01A,Tetracyclines,2.892,0.201254410499102
2001,Estonia,J01B,Amphenicols,0.0,0.0
2001,Estonia,J01C,"Beta-lactam antibacterials, penicillins",5.49,0.3820944263541046
2001,Estonia,J01D,Other beta-lactam antibacterials,0.682,0.0474164802242251
2001,Estonia,J01E,Sulfonamides and trimethoprim,1.393,0.0969280062473443
2001,Estonia,J01F,"Macrolides, lincosamides and streptogramins",1.454,0.101162920591702
2001,Estonia,J01G,Aminoglycoside antibacterials,0.306,0.021265400424076
2001,Estonia,J01M,Quinolone antibacterials,0.8230000000000002,0.0572789460808111
2001,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2001,Estonia,J01X,Other antibacterials,1.331,0.0925994095786348
2002,Estonia,J01A,Tetracyclines,2.83,0.2279609786549598
2002,Estonia,J01B,Amphenicols,0.0,0.0
2002,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.97,0.3197957097533462
2002,Estonia,J01D,Other beta-lactam antibacterials,0.813,0.0654622808892594
2002,Estonia,J01E,Sulfonamides and trimethoprim,1.139,0.0917271683580874
2002,Estonia,J01F,"Macrolides, lincosamides and streptogramins",1.285,0.1035339315325692
2002,Estonia,J01G,Aminoglycoside antibacterials,0.277,0.0223127020477448
2002,Estonia,J01M,Quinolone antibacterials,0.712,0.0573586571206816
2002,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2002,Estonia,J01X,Other antibacterials,1.389,0.1118485716433516
2003,Estonia,J01A,Tetracyclines,2.893,0.240241749570081
2003,Estonia,J01B,Amphenicols,0.0,0.0
2003,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.808,0.3161760754993202
2003,Estonia,J01D,Other beta-lactam antibacterials,0.842,0.0698588623196933
2003,Estonia,J01E,Sulfonamides and trimethoprim,0.914,0.0758758600975764
2003,Estonia,J01F,"Macrolides, lincosamides and streptogramins",1.204,0.0999880327750815
2003,Estonia,J01G,Aminoglycoside antibacterials,0.252,0.0208950570710395
2003,Estonia,J01M,Quinolone antibacterials,0.793,0.065795237874963
2003,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2003,Estonia,J01X,Other antibacterials,1.339,0.1111691247922449
2004,Estonia,J01A,Tetracyclines,2.564,0.224623067134539
2004,Estonia,J01B,Amphenicols,0.0,0.0
2004,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.555,0.3114781797849703
2004,Estonia,J01D,Other beta-lactam antibacterials,0.966,0.0846183171319098
2004,Estonia,J01E,Sulfonamides and trimethoprim,0.92,0.0805424292670272
2004,Estonia,J01F,"Macrolides, lincosamides and streptogramins",1.572,0.1377604175795669
2004,Estonia,J01G,Aminoglycoside antibacterials,0.319,0.027935010849637
2004,Estonia,J01M,Quinolone antibacterials,0.93,0.0814446668512916
2004,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2004,Estonia,J01X,Other antibacterials,0.589,0.0515979114010579
2005,Estonia,J01A,Tetracyclines,2.521,0.1965264676073906
2005,Estonia,J01B,Amphenicols,0.0,0.0
2005,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.786,0.2950944881889763
2005,Estonia,J01D,Other beta-lactam antibacterials,1.06,0.0826319482341934
2005,Estonia,J01E,Sulfonamides and trimethoprim,0.991,0.0771984875652919
2005,Estonia,J01F,"Macrolides, lincosamides and streptogramins",1.879,0.1464647228502378
2005,Estonia,J01G,Aminoglycoside antibacterials,0.205,0.0159469868246667
2005,Estonia,J01M,Quinolone antibacterials,1.011,0.0788114913853589
2005,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2005,Estonia,J01X,Other antibacterials,1.377,0.107325407343884
2006,Estonia,J01A,Tetracyclines,2.397,0.2183090488544432
2006,Estonia,J01B,Amphenicols,0.0,0.0
2006,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.629,0.3305243951534474
2006,Estonia,J01D,Other beta-lactam antibacterials,1.151,0.1048177185942458
2006,Estonia,J01E,Sulfonamides and trimethoprim,0.029,0.0025776588746251
2006,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.002,0.1823351563280779
2006,Estonia,J01G,Aminoglycoside antibacterials,0.085,0.0076764018673495
2006,Estonia,J01M,Quinolone antibacterials,1.044,0.0951088162146714
2006,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2006,Estonia,J01X,Other antibacterials,0.644,0.0586508041131396
2007,Estonia,J01A,Tetracyclines,2.4,0.2046319390228081
2007,Estonia,J01B,Amphenicols,0.0,0.0
2007,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.858,0.329007795129573
2007,Estonia,J01D,Other beta-lactam antibacterials,1.223,0.1043149700111542
2007,Estonia,J01E,Sulfonamides and trimethoprim,0.029,0.0024297460418109
2007,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.453,0.2091854738273465
2007,Estonia,J01G,Aminoglycoside antibacterials,0.13,0.0110740840537232
2007,Estonia,J01M,Quinolone antibacterials,1.067,0.0909714966718723
2007,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2007,Estonia,J01X,Other antibacterials,0.5680000000000001,0.0483844952417118
2008,Estonia,J01A,Tetracyclines,2.271,0.193009704511595
2008,Estonia,J01B,Amphenicols,0.0,0.0
2008,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.777,0.3210594694762703
2008,Estonia,J01D,Other beta-lactam antibacterials,1.314,0.1116507277044621
2008,Estonia,J01E,Sulfonamides and trimethoprim,0.023,0.0019324342626741
2008,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.451,0.2083741255307733
2008,Estonia,J01G,Aminoglycoside antibacterials,0.116,0.0097855362707002
2008,Estonia,J01M,Quinolone antibacterials,1.201,0.1020772329248573
2008,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2008,Estonia,J01X,Other antibacterials,0.613,0.0521107693186675
2009,Estonia,J01A,Tetracyclines,2.173,0.2028184402648084
2009,Estonia,J01B,Amphenicols,0.0,0.0
2009,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.406,0.3178974708911536
2009,Estonia,J01D,Other beta-lactam antibacterials,1.246,0.1162931417561546
2009,Estonia,J01E,Sulfonamides and trimethoprim,0.023,0.0020588927900111
2009,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.21,0.2061838465538256
2009,Estonia,J01G,Aminoglycoside antibacterials,0.074,0.0069027369861763
2009,Estonia,J01M,Quinolone antibacterials,1.021,0.095245935439118
2009,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2009,Estonia,J01X,Other antibacterials,0.5640000000000001,0.0525995353187522
2010,Estonia,J01A,Tetracyclines,1.985,0.1848739041858457
2010,Estonia,J01B,Amphenicols,0.0,0.0
2010,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.35,0.3119884392223745
2010,Estonia,J01D,Other beta-lactam antibacterials,1.356,0.1262090674540751
2010,Estonia,J01E,Sulfonamides and trimethoprim,0.021,0.0019009044803415
2010,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.356,0.2193556222533048
2010,Estonia,J01G,Aminoglycoside antibacterials,0.131,0.0121290931148885
2010,Estonia,J01M,Quinolone antibacterials,0.996,0.0927095609814069
2010,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2010,Estonia,J01X,Other antibacterials,0.546,0.0508334083077628
2011,Estonia,J01A,Tetracyclines,2.176,0.1867253191410297
2011,Estonia,J01B,Amphenicols,0.0,0.0
2011,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.591,0.3081384985432286
2011,Estonia,J01D,Other beta-lactam antibacterials,1.501,0.1287548369882709
2011,Estonia,J01E,Sulfonamides and trimethoprim,0.022,0.0018845470148522
2011,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.678,0.2297856607762164
2011,Estonia,J01G,Aminoglycoside antibacterials,0.064,0.0054100805714865
2011,Estonia,J01M,Quinolone antibacterials,1.044,0.0895932651667243
2011,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2011,Estonia,J01X,Other antibacterials,0.58,0.0497077917981911
2012,Estonia,J01A,Tetracyclines,1.888,0.1640833171833235
2012,Estonia,J01B,Amphenicols,0.0,0.0
2012,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.548,0.3084297138965987
2012,Estonia,J01D,Other beta-lactam antibacterials,1.53,0.1330046991094498
2012,Estonia,J01E,Sulfonamides and trimethoprim,0.028,0.0024252402351997
2012,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.682,0.2331253698960861
2012,Estonia,J01G,Aminoglycoside antibacterials,0.07,0.006068317280267
2012,Estonia,J01M,Quinolone antibacterials,1.15,0.0999260881650554
2012,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2012,Estonia,J01X,Other antibacterials,0.609,0.0529372542340196
2013,Estonia,J01A,Tetracyclines,1.691,0.1494671962783584
2013,Estonia,J01B,Amphenicols,0.0,0.0
2013,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.543,0.3132414948320064
2013,Estonia,J01D,Other beta-lactam antibacterials,1.641,0.1450937616772145
2013,Estonia,J01E,Sulfonamides and trimethoprim,0.03,0.002588727377483
2013,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.642,0.2335355364882613
2013,Estonia,J01G,Aminoglycoside antibacterials,0.06,0.0052488112120358
2013,Estonia,J01M,Quinolone antibacterials,1.085,0.0958973308794493
2013,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2013,Estonia,J01X,Other antibacterials,0.622,0.054927141255191
2014,Estonia,J01A,Tetracyclines,1.52,0.1351420178596897
2014,Estonia,J01B,Amphenicols,0.0,0.0
2014,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.625,0.322274942621292
2014,Estonia,J01D,Other beta-lactam antibacterials,1.703,0.1513559265367589
2014,Estonia,J01E,Sulfonamides and trimethoprim,0.031,0.0026742941609762
2014,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.582,0.2295776080592321
2014,Estonia,J01G,Aminoglycoside antibacterials,0.073,0.0064346313091237
2014,Estonia,J01M,Quinolone antibacterials,1.087,0.0965920266269927
2014,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2014,Estonia,J01X,Other antibacterials,0.63,0.0559485528259347
2015,Estonia,J01A,Tetracyclines,1.497,0.1310064270654428
2015,Estonia,J01B,Amphenicols,0.0,0.0
2015,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.742,0.3275932120633877
2015,Estonia,J01D,Other beta-lactam antibacterials,1.782,0.1560267814533305
2015,Estonia,J01E,Sulfonamides and trimethoprim,0.03,0.002609512210969
2015,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.604,0.2279916484400982
2015,Estonia,J01G,Aminoglycoside antibacterials,0.044,0.0038201801693884
2015,Estonia,J01M,Quinolone antibacterials,1.078,0.0943543434048368
2015,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2015,Estonia,J01X,Other antibacterials,0.647,0.0565978951925466
2016,Estonia,J01A,Tetracyclines,1.603,0.1369556686517791
2016,Estonia,J01B,Amphenicols,0.0,0.0
2016,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.857,0.3295026584694451
2016,Estonia,J01D,Other beta-lactam antibacterials,1.706,0.1457293739535355
2016,Estonia,J01E,Sulfonamides and trimethoprim,0.45,0.0383746439660463
2016,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.406,0.2055256486702185
2016,Estonia,J01G,Aminoglycoside antibacterials,0.033,0.002794616094217
2016,Estonia,J01M,Quinolone antibacterials,0.99,0.0845209675665104
2016,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2016,Estonia,J01X,Other antibacterials,0.663,0.056596422628248
2017,Estonia,J01A,Tetracyclines,1.32,0.1138623766009214
2017,Estonia,J01B,Amphenicols,0.0,0.0
2017,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.982,0.3435115096550723
2017,Estonia,J01D,Other beta-lactam antibacterials,1.733,0.1494398074602094
2017,Estonia,J01E,Sulfonamides and trimethoprim,0.463,0.0399010521064776
2017,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.424,0.2090474410320577
2017,Estonia,J01G,Aminoglycoside antibacterials,0.042,0.0035900188314005
2017,Estonia,J01M,Quinolone antibacterials,0.987,0.0851499044884682
2017,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2017,Estonia,J01X,Other antibacterials,0.644,0.0554978898253926
2018,Estonia,J01A,Tetracyclines,1.278,0.1085106645019007
2018,Estonia,J01B,Amphenicols,0.0,0.0
2018,Estonia,J01C,"Beta-lactam antibacterials, penicillins",4.278,0.363286916571714
2018,Estonia,J01D,Other beta-lactam antibacterials,1.687,0.1432577066702454
2018,Estonia,J01E,Sulfonamides and trimethoprim,0.485,0.0411516464438282
2018,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.489,0.2114063858331554
2018,Estonia,J01G,Aminoglycoside antibacterials,0.032,0.0026785793914334
2018,Estonia,J01M,Quinolone antibacterials,0.861,0.0731067180649948
2018,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2018,Estonia,J01X,Other antibacterials,0.667,0.0566013825227281
2019,Estonia,J01A,Tetracyclines,1.385,0.11760002663176
2019,Estonia,J01B,Amphenicols,0.0,0.0
2019,Estonia,J01C,"Beta-lactam antibacterials, penicillins",4.288,0.3641079625735452
2019,Estonia,J01D,Other beta-lactam antibacterials,1.694,0.1438090414485639
2019,Estonia,J01E,Sulfonamides and trimethoprim,0.454,0.0384929990571881
2019,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.49,0.2114261969897619
2019,Estonia,J01G,Aminoglycoside antibacterials,0.025,0.002050373770298
2019,Estonia,J01M,Quinolone antibacterials,0.775,0.0657328905803227
2019,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2019,Estonia,J01X,Other antibacterials,0.669,0.0567805089485601
2020,Estonia,J01A,Tetracyclines,1.39,0.1328888526371885
2020,Estonia,J01B,Amphenicols,0.0,0.0
2020,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.757,0.3592039470834396
2020,Estonia,J01D,Other beta-lactam antibacterials,1.535,0.1466901044747018
2020,Estonia,J01E,Sulfonamides and trimethoprim,0.339,0.0323674879493642
2020,Estonia,J01F,"Macrolides, lincosamides and streptogramins",1.97,0.1883455394359798
2020,Estonia,J01G,Aminoglycoside antibacterials,0.025,0.0022966705926238
2020,Estonia,J01M,Quinolone antibacterials,0.883,0.0843821331688364
2020,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2020,Estonia,J01X,Other antibacterials,0.5630000000000001,0.0538252646578655
2021,Estonia,J01A,Tetracyclines,1.332,0.1322616058808274
2021,Estonia,J01B,Amphenicols,0.0,0.0
2021,Estonia,J01C,"Beta-lactam antibacterials, penicillins",3.74,0.3714529454245967
2021,Estonia,J01D,Other beta-lactam antibacterials,1.393,0.1382718717629839
2021,Estonia,J01E,Sulfonamides and trimethoprim,0.367,0.036442004440358
2021,Estonia,J01F,"Macrolides, lincosamides and streptogramins",1.861,0.1848239197298956
2021,Estonia,J01G,Aminoglycoside antibacterials,0.022,0.0021666436401599
2021,Estonia,J01M,Quinolone antibacterials,0.704,0.0698426228485652
2021,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2021,Estonia,J01X,Other antibacterials,0.652,0.0647383862726131
2022,Estonia,J01A,Tetracyclines,1.547,0.1248608833360331
2022,Estonia,J01B,Amphenicols,0.0,0.0
2022,Estonia,J01C,"Beta-lactam antibacterials, penicillins",4.881,0.3938768570647052
2022,Estonia,J01D,Other beta-lactam antibacterials,1.672,0.1349004473928958
2022,Estonia,J01E,Sulfonamides and trimethoprim,0.425,0.0342897909172083
2022,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.435,0.1964676373214345
2022,Estonia,J01G,Aminoglycoside antibacterials,0.024,0.0019333675066573
2022,Estonia,J01M,Quinolone antibacterials,0.719,0.0579997338128898
2022,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2022,Estonia,J01X,Other antibacterials,0.69,0.0556712826481759
2023,Estonia,J01A,Tetracyclines,1.642,0.129154065117869
2023,Estonia,J01B,Amphenicols,0.0,0.0
2023,Estonia,J01C,"Beta-lactam antibacterials, penicillins",5.013,0.3944335791032078
2023,Estonia,J01D,Other beta-lactam antibacterials,1.588,0.1249509171084193
2023,Estonia,J01E,Sulfonamides and trimethoprim,0.536,0.0421502233143695
2023,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.618,0.2059706199843974
2023,Estonia,J01G,Aminoglycoside antibacterials,0.019,0.0014798442630342
2023,Estonia,J01M,Quinolone antibacterials,0.7020000000000002,0.055216069380664
2023,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2023,Estonia,J01X,Other antibacterials,0.593,0.0466446817280388
2024,Estonia,J01A,Tetracyclines,1.589,0.1233340043260788
2024,Estonia,J01B,Amphenicols,0.0,0.0
2024,Estonia,J01C,"Beta-lactam antibacterials, penicillins",5.155,0.4001168816055942
2024,Estonia,J01D,Other beta-lactam antibacterials,1.425,0.1105864101378335
2024,Estonia,J01E,Sulfonamides and trimethoprim,0.494,0.0382789587258725
2024,Estonia,J01F,"Macrolides, lincosamides and streptogramins",2.865,0.2224051386917163
2024,Estonia,J01G,Aminoglycoside antibacterials,0.019,0.0014121123842721
2024,Estonia,J01M,Quinolone antibacterials,0.636,0.0493607416144085
2024,Estonia,J01R,Combinations of antibacterials,0.0,0.0
2024,Estonia,J01X,Other antibacterials,0.7030000000000002,0.0545057525142237
2000,Finland,J01A,Tetracyclines,4.903,0.2241626770848033
2000,Finland,J01B,Amphenicols,0.0,0.0
2000,Finland,J01C,"Beta-lactam antibacterials, penicillins",5.116000000000001,0.233936127609065
2000,Finland,J01D,Other beta-lactam antibacterials,3.058,0.1397936407090901
2000,Finland,J01E,Sulfonamides and trimethoprim,2.266,0.1035860189943391
2000,Finland,J01F,"Macrolides, lincosamides and streptogramins",2.291,0.1047371896766214
2000,Finland,J01G,Aminoglycoside antibacterials,0.035,0.0015678327381693
2000,Finland,J01M,Quinolone antibacterials,1.206,0.0551123364251621
2000,Finland,J01R,Combinations of antibacterials,0.0,0.0
2000,Finland,J01X,Other antibacterials,2.999,0.1371041767627498
2001,Finland,J01A,Tetracyclines,4.849,0.215699512887621
2001,Finland,J01B,Amphenicols,0.0,0.0
2001,Finland,J01C,"Beta-lactam antibacterials, penicillins",5.423,0.241231507855237
2001,Finland,J01D,Other beta-lactam antibacterials,3.138,0.1395636420804346
2001,Finland,J01E,Sulfonamides and trimethoprim,2.196,0.0976553131967689
2001,Finland,J01F,"Macrolides, lincosamides and streptogramins",2.481,0.1103621226496113
2001,Finland,J01G,Aminoglycoside antibacterials,0.035,0.0015400009439834
2001,Finland,J01M,Quinolone antibacterials,1.45,0.0644767406608249
2001,Finland,J01R,Combinations of antibacterials,0.0,0.0
2001,Finland,J01X,Other antibacterials,2.911,0.1294711597255188
2002,Finland,J01A,Tetracyclines,4.126,0.1991894779892526
2002,Finland,J01B,Amphenicols,0.0,0.0
2002,Finland,J01C,"Beta-lactam antibacterials, penicillins",4.54,0.2191843017733851
